boat_speed,wind_speed,cos_attack_angle,sin_attack_angle,cos_target_angle,sin_target_angle,cos_boat_angle
1.81907,2.0,0.8660254037844387,0.49999999999999994,0.01745240643728313,-0.9998476951563913,-0.9563047559630355
1.50391,2.0,0.6427876096865394,0.766044443118978,0.01745240643728313,-0.9998476951563913,-0.9781476007338057
1.50391,2.0,0.6427876096865394,0.766044443118978,0.03489949670250128,-0.9993908270190958,-0.9510565162951536
1.50391,2.0,0.6427876096865394,0.766044443118978,0.03489949670250128,-0.9993908270190958,-0.8829475928589269
1.50391,2.0,0.6427876096865394,0.766044443118978,0.052335956242943946,-0.9986295347545738,-0.8191520442889918
1.6441299999999999,2.18647,0.6427876096865394,0.766044443118978,0.052335956242943946,-0.9986295347545738,-0.7771459614569708
1.8528,2.46397,0.6427876096865394,0.766044443118978,0.06975647374412522,-0.9975640502598243,-0.7431448254773942
2.07322,2.7570900000000003,0.6427876096865394,0.766044443118978,0.06975647374412522,-0.9975640502598243,-0.7193398003386511
2.3025900000000004,3.06213,0.6427876096865394,0.766044443118978,0.08715574274765789,-0.9961946980917455,-0.6946583704589973
2.53905,3.37659,0.6427876096865394,0.766044443118978,0.08715574274765789,-0.9961946980917455,-0.6691306063588581
2.78148,3.69898,0.6427876096865394,0.766044443118978,0.10452846326765299,-0.9945218953682734,-0.6560590289905073
3.0205900000000003,4.02853,0.6427876096865394,0.766044443118978,0.10452846326765299,-0.9945218953682734,-0.6427876096865395
3.17565,4.3753199999999985,0.6427876096865394,0.766044443118978,0.12186934340514768,-0.992546151641322,-0.6427876096865395
3.3275099999999997,4.71475,0.6427876096865394,0.766044443118978,0.13917310096006547,-0.9902680687415704,-0.6293203910498378
3.5475800000000004,5.0639,0.6560590289905073,0.754709580222772,0.13917310096006547,-0.9902680687415704,-0.6018150231520483
3.7117400000000003,5.4118,0.6560590289905073,0.754709580222772,0.15643446504023067,-0.9876883405951378,-0.6018150231520483
3.882730000000001,5.77415,0.6560590289905073,0.754709580222772,0.17364817766692997,-0.9848077530122081,-0.5877852522924732
4.2655,6.1443,0.6819983600624985,0.7313537016191705,0.17364817766692997,-0.9848077530122081,-0.5591929034707466
4.51032,6.52378,0.6819983600624985,0.7313537016191705,0.1908089953765451,-0.9816271834476639,-0.5591929034707466
4.761419999999998,6.912960000000001,0.6819983600624985,0.7313537016191705,0.20791169081775943,-0.9781476007338056,-0.5591929034707466
5.0193,7.31267,0.6819983600624985,0.7313537016191705,0.22495105434386492,-0.9743700647852352,-0.544639035015027
4.93473,7.1816,0.6819983600624985,0.7313537016191705,0.24192189559966745,-0.9702957262759966,-0.5735764363510464
4.84746,7.04633,0.6819983600624985,0.7313537016191705,0.2756373558169994,-0.9612616959383188,-0.5877852522924732
4.75778,6.9073199999999995,0.6819983600624985,0.7313537016191705,0.3255681544571563,-0.945518575599317,-0.6018150231520483
4.66261,6.759810000000001,0.6819983600624985,0.7313537016191705,0.342020143325669,-0.9396926207859083,-0.6293203910498378
4.55863,6.59865,0.6819983600624985,0.7313537016191705,0.3583679495453004,-0.9335804264972017,-0.6427876096865395
4.44246,6.43042,0.6819983600624985,0.7313537016191705,0.37460659341591196,-0.9271838545667874,-0.6427876096865395
4.4051,6.21758,0.6946583704589973,0.7193398003386511,0.37460659341591196,-0.9271838545667874,-0.6427876096865395
4.29574,5.99116,0.7071067811865476,0.7071067811865475,0.3907311284892735,-0.9205048534524405,-0.6427876096865395
4.14575,5.76958,0.6946583704589973,0.7193398003386511,0.40673664307579976,-0.9135454576426011,-0.6427876096865395
4.01901,5.5343800000000005,0.6946583704589973,0.7193398003386511,0.4226182617406996,-0.9063077870366499,-0.6427876096865395
3.28591,5.29579,-0.6018150231520484,0.7986355100472927,0.3907311284892735,-0.9205048534524405,-0.848048096156426
3.2123,5.04177,-0.6156614753256583,0.788010753606722,0.2756373558169994,-0.9612616959383188,-0.848048096156426
1.8675599999999999,4.79385,0.7313537016191705,0.6819983600624985,0.17364817766692997,-0.9848077530122081,-0.5877852522924732
3.54536,4.5366800000000005,0.7193398003386512,0.6946583704589973,0.10452846326765299,-0.9945218953682734,-0.5877852522924732
3.344,4.27991,0.7071067811865476,0.7071067811865475,0.03489949670250128,-0.9993908270190958,-0.5877852522924732
3.13656,4.01917,0.6819983600624985,0.7313537016191705,-0.052335956242944306,-0.9986295347545738,-0.5877852522924732
2.8519400000000004,3.7547900000000003,0.6560590289905073,0.754709580222772,-0.12186934340514717,-0.9925461516413221,-0.5877852522924732
2.42771,3.48874,0.6156614753256583,0.788010753606722,-0.1908089953765446,-0.981627183447664,-0.5877852522924732
2.51745,3.6057900000000003,0.6156614753256583,0.788010753606722,-0.24192189559966779,-0.9702957262759965,-0.5877852522924732
2.60632,3.72326,0.6156614753256583,0.788010753606722,-0.30901699437494756,-0.9510565162951535,-0.5877852522924732
3.2572,3.8420099999999997,0.7771459614569709,0.6293203910498374,-0.3583679495453007,-0.9335804264972016,-0.3907311284892738
4.14781,3.95515,0.9902680687415703,-0.13917310096006588,-0.4067366430758001,-0.913545457642601,0.40673664307579976
4.11978,4.0452699999999995,0.8660254037844384,-0.5000000000000004,-0.4067366430758001,-0.913545457642601,0.7071067811865474
4.19259,4.13229,0.8660254037844384,-0.5000000000000004,-0.4067366430758001,-0.913545457642601,0.6946583704589973
4.25584,4.2079,0.8660254037844384,-0.5000000000000004,-0.4067366430758001,-0.913545457642601,0.6819983600624986
4.33547,4.30307,0.8660254037844384,-0.5000000000000004,-0.4067366430758001,-0.913545457642601,0.6691306063588578
4.4097599999999995,4.391859999999999,0.8660254037844384,-0.5000000000000004,-0.4067366430758001,-0.913545457642601,0.6691306063588578
4.4858,4.48274,0.8660254037844384,-0.5000000000000004,-0.4067366430758001,-0.913545457642601,0.656059028990507
4.56407,4.57629,0.8660254037844384,-0.5000000000000004,-0.4067366430758001,-0.913545457642601,0.6427876096865393
4.6443,4.6721900000000005,0.8660254037844384,-0.5000000000000004,-0.4067366430758001,-0.913545457642601,0.6293203910498375
4.72663,4.770580000000002,0.8660254037844384,-0.5000000000000004,-0.4067366430758001,-0.913545457642601,0.6156614753256585
4.8110300000000015,4.87147,0.8660254037844384,-0.5000000000000004,-0.4067366430758001,-0.913545457642601,0.6018150231520479
4.89762,4.97496,0.8660254037844384,-0.5000000000000004,-0.3907311284892738,-0.9205048534524403,0.5877852522924729
4.98643,5.08111,0.8660254037844384,-0.5000000000000004,-0.3907311284892738,-0.9205048534524403,0.5877852522924729
5.073180000000002,5.1847900000000005,0.8660254037844384,-0.5000000000000004,-0.3746065934159123,-0.9271838545667873,0.573576436351046
5.15185,5.27881,0.8660254037844384,-0.5000000000000004,-0.3583679495453007,-0.9335804264972016,0.559192903470747
5.04453,5.15054,0.8660254037844384,-0.5000000000000004,-0.34202014332566855,-0.9396926207859084,0.5446390350150266
4.94099,5.02679,0.8660254037844384,-0.5000000000000004,-0.32556815445715664,-0.9455185755993168,0.5299192642332047
4.84136,4.90771,0.8660254037844384,-0.5000000000000004,-0.2923717047227371,-0.9563047559630353,0.5150380749100542
4.73172,4.776669999999998,0.8660254037844384,-0.5000000000000004,-0.25881904510252063,-0.9659258262890683,0.5000000000000001
4.62018,4.6433599999999995,0.8660254037844384,-0.5000000000000004,-0.24192189559966779,-0.9702957262759965,0.4694715627858904
4.50747,4.50865,0.8660254037844384,-0.5000000000000004,-0.1908089953765446,-0.981627183447664,0.4383711467890774
4.39424,4.37331,0.8660254037844384,-0.5000000000000004,-0.15643446504023104,-0.9876883405951377,0.40673664307579976
4.28117,4.238169999999998,0.8660254037844384,-0.5000000000000004,-0.10452846326765336,-0.9945218953682734,0.37460659341591196
4.16899,4.10409,0.8660254037844384,-0.5000000000000004,-0.052335956242944306,-0.9986295347545738,0.342020143325669
4.05336,3.97203,0.8660254037844384,-0.5000000000000004,-1.8369701987210297e-16,-1.0,0.2923717047227367
3.9218300000000004,3.84314,0.8660254037844384,-0.5000000000000004,0.052335956242943946,-0.9986295347545738,0.2588190451025203
3.79492,3.71878,0.8660254037844384,-0.5000000000000004,0.10452846326765299,-0.9945218953682734,0.1908089953765451
3.67427,3.60055,0.8660254037844384,-0.5000000000000004,0.15643446504023067,-0.9876883405951378,0.13917310096006547
3.56184,3.4903800000000005,0.8660254037844384,-0.5000000000000004,0.20791169081775943,-0.9781476007338056,0.06975647374412522
3.4590699999999996,3.3896699999999997,0.8660254037844384,-0.5000000000000004,0.24192189559966745,-0.9702957262759966,-1.8369701987210297e-16
3.37187,3.30421,0.8660254037844384,-0.5000000000000004,0.2756373558169994,-0.9612616959383188,-0.06975647374412558
3.30073,3.2345,0.8660254037844384,-0.5000000000000004,0.30901699437494723,-0.9510565162951536,-0.15643446504023104
3.25036,3.18514,0.8660254037844384,-0.5000000000000004,0.342020143325669,-0.9396926207859083,-0.25881904510252063
3.23064,3.16582,0.8660254037844384,-0.5000000000000004,0.37460659341591196,-0.9271838545667874,-0.2923717047227371
3.21752,3.15296,0.8660254037844384,-0.5000000000000004,0.342020143325669,-0.9396926207859083,-0.34202014332566855
3.14487,3.14647,0.8191520442889916,-0.5735764363510465,0.24192189559966745,-0.9702957262759966,-0.2923717047227371
3.14585,3.14745,0.8191520442889916,-0.5735764363510465,0.12186934340514768,-0.992546151641322,-0.34202014332566855
3.15328,3.15489,0.8191520442889916,-0.5735764363510465,-0.017452406437283498,-0.9998476951563913,-0.3907311284892738
3.05709,3.16878,0.7660444431189778,-0.6427876096865396,-0.17364817766693033,-0.984807753012208,-0.34202014332566855
3.0783,3.19077,0.7660444431189778,-0.6427876096865396,-0.32556815445715664,-0.9455185755993168,-0.3907311284892738
3.10548,3.2189400000000004,0.7660444431189778,-0.6427876096865396,-0.48480962024633684,-0.874619707139396,-0.42261826174069916
3.1374299999999997,3.2520599999999997,0.7660444431189778,-0.6427876096865396,-0.6156614753256581,-0.7880107536067221,-0.46947156278589075
3.17669,3.29276,0.7660444431189778,-0.6427876096865396,-0.7193398003386511,-0.6946583704589974,-0.5000000000000004
3.22032,3.3379800000000004,0.7660444431189778,-0.6427876096865396,-0.7986355100472928,-0.6018150231520484,-0.544639035015027
3.06641,3.39054,-0.7071067811865477,-0.7071067811865475,-0.8191520442889918,-0.5735764363510462,0.8571673007021121
3.15932,3.4932800000000004,-0.7071067811865477,-0.7071067811865475,-0.8191520442889918,-0.5735764363510462,0.838670567945424
3.24728,3.59053,-0.7071067811865477,-0.7071067811865475,-0.8290375725550418,-0.5591929034707467,0.8290375725550418
3.35097,3.7051800000000004,-0.7071067811865477,-0.7071067811865475,-0.8290375725550418,-0.5591929034707467,0.8090169943749473
3.4626900000000003,3.82871,-0.7071067811865477,-0.7071067811865475,-0.838670567945424,-0.5446390350150271,0.7986355100472928
3.57944,3.9578,-0.7071067811865477,-0.7071067811865475,-0.8480480961564261,-0.5299192642332048,0.788010753606722
3.69144,4.08156,-0.7071067811865477,-0.7071067811865475,-0.8571673007021123,-0.5150380749100542,0.7771459614569706
3.7568099999999998,4.15376,-0.7071067811865477,-0.7071067811865475,-0.8660254037844386,-0.5000000000000001,0.788010753606722
3.82075,4.2243900000000005,-0.7071067811865477,-0.7071067811865475,-0.8829475928589269,-0.46947156278589086,0.7986355100472928
4.59364,4.96686,0.8660254037844384,-0.5000000000000004,0.20791169081775943,-0.9781476007338056,0.10452846326765299
4.65944,5.04263,0.8660254037844384,-0.5000000000000004,0.20791169081775943,-0.9781476007338056,0.10452846326765299
4.73746,5.12196,0.8660254037844384,-0.5000000000000004,0.20791169081775943,-0.9781476007338056,0.10452846326765299
4.80917,5.19599,0.8660254037844384,-0.5000000000000004,0.20791169081775943,-0.9781476007338056,0.10452846326765299
4.87613,5.2645800000000005,0.8571673007021121,-0.5150380749100545,0.22495105434386492,-0.9743700647852352,0.10452846326765299
4.89518,5.318230000000002,0.7771459614569706,-0.6293203910498378,0.22495105434386492,-0.9743700647852352,0.22495105434386492
4.93344,5.36627,0.7771459614569706,-0.6293203910498378,0.20791169081775943,-0.9781476007338056,0.22495105434386492
4.96223,5.40913,0.7660444431189778,-0.6427876096865396,0.20791169081775943,-0.9781476007338056,0.22495105434386492
4.97786,5.44831,0.7660444431189778,-0.6427876096865396,0.1908089953765451,-0.9816271834476639,0.22495105434386492
4.9824,5.48378,0.7547095802227719,-0.6560590289905074,0.17364817766692997,-0.9848077530122081,0.22495105434386492
4.98465,5.5166,0.7431448254773942,-0.6691306063588581,0.15643446504023067,-0.9876883405951378,0.22495105434386492
4.9472,5.4306300000000025,0.7547095802227719,-0.6560590289905074,0.13917310096006547,-0.9902680687415704,0.17364817766692997
4.80779,5.34551,0.7313537016191707,-0.6819983600624983,0.12186934340514768,-0.992546151641322,0.17364817766692997
4.677969999999998,5.26281,0.7193398003386509,-0.6946583704589976,0.10452846326765299,-0.9945218953682734,0.17364817766692997
4.5245,5.17471,0.6946583704589973,-0.7193398003386512,0.06975647374412522,-0.9975640502598243,0.17364817766692997
4.35907,5.08636,0.6691306063588578,-0.7431448254773946,0.03489949670250128,-0.9993908270190958,0.17364817766692997
4.46157,4.99723,0.7193398003386509,-0.6946583704589976,0.01745240643728313,-0.9998476951563913,0.06975647374412522
4.10361,4.90804,0.6427876096865393,-0.7660444431189781,-0.017452406437283498,-0.9998476951563913,0.15643446504023067
4.0307900000000005,4.82095,0.6427876096865393,-0.7660444431189781,-0.06975647374412558,-0.9975640502598242,0.12186934340514768
3.9543,4.73343,0.6427876096865393,-0.7660444431189781,-0.10452846326765336,-0.9945218953682734,0.08715574274765789
3.8832,4.6483099999999995,0.6427876096865393,-0.7660444431189781,-0.13917310096006583,-0.9902680687415703,0.052335956242943946
3.81245,4.56363,0.6427876096865393,-0.7660444431189781,-0.17364817766693033,-0.984807753012208,0.01745240643728313
3.7431,4.48062,0.6427876096865393,-0.7660444431189781,-0.2079116908177598,-0.9781476007338056,-0.017452406437283498
3.67562,4.3998300000000015,0.6427876096865393,-0.7660444431189781,-0.24192189559966779,-0.9702957262759965,-0.052335956242944306
3.6105,4.32188,0.6427876096865393,-0.7660444431189781,-0.2756373558169989,-0.961261695938319,-0.10452846326765336
3.54842,4.24758,0.6427876096865393,-0.7660444431189781,-0.30901699437494756,-0.9510565162951535,-0.13917310096006583
3.49016,4.17784,0.6427876096865393,-0.7660444431189781,-0.32556815445715664,-0.9455185755993168,-0.17364817766693033
3.4366,4.11372,0.6427876096865393,-0.7660444431189781,-0.3583679495453007,-0.9335804264972016,-0.22495105434386525
3.3887300000000002,4.05642,0.6427876096865393,-0.7660444431189781,-0.3746065934159123,-0.9271838545667873,-0.2756373558169989
3.40237,4.07275,0.6427876096865393,-0.7660444431189781,-0.3907311284892738,-0.9205048534524403,-0.30901699437494756
3.41876,4.09236,0.6427876096865393,-0.7660444431189781,-0.3907311284892738,-0.9205048534524403,-0.34202014332566855
3.43782,4.11519,0.6427876096865393,-0.7660444431189781,-0.2923717047227371,-0.9563047559630353,-0.3583679495453007
3.45951,4.14115,0.6427876096865393,-0.7660444431189781,-0.1908089953765446,-0.981627183447664,-0.3907311284892738
3.48315,4.16945,0.6427876096865393,-0.7660444431189781,-0.06975647374412558,-0.9975640502598242,-0.42261826174069916
3.46074,4.20177,0.6293203910498375,-0.7771459614569708,0.052335956242943946,-0.9986295347545738,-0.42261826174069916
3.49052,4.23793,0.6293203910498375,-0.7771459614569708,0.17364817766692997,-0.9848077530122081,-0.4539904997395469
3.5226699999999997,4.2769699999999995,0.6293203910498375,-0.7771459614569708,0.2756373558169994,-0.9612616959383188,-0.48480962024633684
3.55716,4.31883,0.6293203910498375,-0.7771459614569708,0.37460659341591196,-0.9271838545667874,-0.5000000000000004
3.5939300000000003,4.36348,0.6293203910498375,-0.7771459614569708,0.4694715627858904,-0.8829475928589271,-0.529919264233205
3.63296,4.41086,0.6293203910498375,-0.7771459614569708,0.5299192642332047,-0.8480480961564262,-0.544639035015027
3.7838199999999995,4.4604099999999995,-0.6560590289905073,-0.754709580222772,0.573576436351046,-0.8191520442889918,0.7193398003386509
3.885580000000002,4.5803699999999985,-0.6560590289905073,-0.754709580222772,0.573576436351046,-0.8191520442889918,0.7071067811865474
3.9696800000000003,4.67949,-0.6560590289905073,-0.754709580222772,0.656059028990507,-0.7547095802227722,0.6946583704589973
4.07297,4.80126,-0.6560590289905073,-0.754709580222772,0.7313537016191707,-0.6819983600624983,0.6819983600624986
4.179819999999999,4.927219999999998,-0.6560590289905073,-0.754709580222772,0.7986355100472928,-0.6018150231520483,0.6691306063588578
4.29028,5.05742,-0.6560590289905073,-0.754709580222772,0.8660254037844384,-0.5000000000000004,0.6691306063588578
4.40437,5.19192,-0.6560590289905073,-0.754709580222772,0.9205048534524403,-0.3907311284892739,0.656059028990507
4.47521,5.34183,-0.6427876096865395,-0.7660444431189779,0.9612616959383189,-0.27563735581699894,0.6427876096865393
4.57315,5.45874,-0.6427876096865395,-0.7660444431189779,0.9902680687415703,-0.13917310096006588,0.6427876096865393
4.73449,5.59255,-0.6560590289905073,-0.754709580222772,0.9993908270190958,-0.034899496702500823,0.6427876096865393
4.94487,5.73019,-0.6819983600624986,-0.7313537016191705,0.9975640502598242,0.0697564737441253,0.6691306063588578
5.04739,5.8827099999999986,-0.981627183447664,0.19080899537654497,0.9876883405951378,0.15643446504023087,0.984807753012208
5.1518,6.0122,-0.9781476007338057,0.20791169081775931,0.9876883405951378,0.15643446504023087,0.981627183447664
5.21209,6.14548,-0.9781476007338057,0.20791169081775931,0.9876883405951378,0.15643446504023087,0.981627183447664
5.26425,6.26146,-0.9781476007338057,0.20791169081775931,0.9902680687415704,0.13917310096006544,0.981627183447664
5.33028,6.40741,-0.981627183447664,0.19080899537654497,0.9902680687415704,0.13917310096006544,0.981627183447664
5.38702,6.5338,-0.981627183447664,0.19080899537654497,0.9902680687415704,0.13917310096006544,0.981627183447664
5.44503,6.66304,-0.981627183447664,0.19080899537654497,0.9902680687415704,0.13917310096006544,0.981627183447664
5.50855,6.804589999999999,-0.981627183447664,0.19080899537654497,0.9902680687415704,0.13917310096006544,0.981627183447664
5.5724,6.94695,-0.981627183447664,0.19080899537654497,0.9902680687415704,0.13917310096006544,0.981627183447664
5.63656,7.09007,-0.981627183447664,0.19080899537654497,0.9902680687415704,0.13917310096006544,0.981627183447664
5.70102,7.233860000000001,-0.981627183447664,0.19080899537654497,0.9902680687415704,0.13917310096006544,0.981627183447664
5.7656300000000025,7.37827,-0.981627183447664,0.19080899537654497,0.9975640502598242,0.0697564737441253,0.981627183447664
5.8307400000000005,7.52333,-0.981627183447664,0.19080899537654497,0.9986295347545738,-0.05233595624294437,0.981627183447664
5.8962699999999995,7.66915,-0.981627183447664,0.19080899537654497,0.981627183447664,-0.19080899537654467,0.981627183447664
5.907,7.68946,-0.9781476007338057,0.20791169081775931,0.9455185755993168,-0.3255681544571567,0.981627183447664
5.92068,7.7161399999999984,-0.9781476007338057,0.20791169081775931,0.8910065241883678,-0.45399049973954697,0.981627183447664
5.93727,7.74905,-0.9743700647852351,0.2249510543438652,0.8191520442889916,-0.5735764363510465,0.981627183447664
5.95672,7.78804,-0.9743700647852351,0.2249510543438652,0.7431448254773942,-0.6691306063588581,0.981627183447664
5.9789900000000005,7.832960000000001,-0.9702957262759965,0.24192189559966773,0.6293203910498375,-0.7771459614569708,0.981627183447664
6.00401,7.88363,-0.9702957262759965,0.24192189559966773,0.4694715627858904,-0.8829475928589271,0.981627183447664
6.03172,7.93987,-0.9659258262890682,0.258819045102521,0.2756373558169994,-0.9612616959383188,0.981627183447664
6.27862,8.00512,-0.7071067811865477,-0.7071067811865475,0.13917310096006547,-0.9902680687415704,0.6427876096865393
6.36683,8.13418,-0.7071067811865477,-0.7071067811865475,0.01745240643728313,-0.9998476951563913,0.6427876096865393
6.44829,8.27277,-0.7193398003386511,-0.6946583704589974,-0.12186934340514717,-0.9925461516413221,0.6427876096865393
6.53097,8.42079,-0.7193398003386511,-0.6946583704589974,-0.24192189559966779,-0.9702957262759965,0.6427876096865393
6.61492,8.57818,-0.7193398003386511,-0.6946583704589974,-0.34202014332566855,-0.9396926207859084,0.6427876096865393
6.70023,8.74487,-0.7313537016191706,-0.6819983600624984,-0.43837114678907774,-0.8987940462991668,0.6427876096865393
6.77343,8.888739999999997,-0.7313537016191706,-0.6819983600624984,-0.4539904997395469,-0.8910065241883678,0.6427876096865393
6.66607,8.99264,0.6819983600624986,-0.7313537016191703,-0.4067366430758001,-0.913545457642601,-0.766044443118978
6.6044199999999975,8.976410000000003,0.6691306063588578,-0.7431448254773946,-0.2923717047227371,-0.9563047559630353,-0.766044443118978
6.5376400000000015,8.9538,0.656059028990507,-0.7547095802227722,-0.1908089953765446,-0.981627183447664,-0.766044443118978
6.4640900000000014,8.93112,0.6427876096865393,-0.7660444431189781,-0.08715574274765825,-0.9961946980917455,-0.766044443118978
6.22982,8.64911,0.6293203910498375,-0.7771459614569708,-1.8369701987210297e-16,-1.0,-0.766044443118978
5.99575,8.38,0.6018150231520479,-0.798635510047293,0.06975647374412522,-0.9975640502598243,-0.766044443118978
5.76172,8.12347,0.5877852522924729,-0.8090169943749476,0.13917310096006547,-0.9902680687415704,-0.766044443118978
5.5378099999999995,7.87925,0.573576436351046,-0.8191520442889918,0.1908089953765451,-0.9816271834476639,-0.766044443118978
3.06249,7.64036,-0.7071067811865477,-0.7071067811865475,0.22495105434386492,-0.9743700647852352,0.4694715627858904
6.07871,7.50422,-0.7193398003386511,-0.6946583704589974,0.22495105434386492,-0.9743700647852352,0.4694715627858904
6.03734,7.4054,-0.7193398003386511,-0.6946583704589974,0.20791169081775943,-0.9781476007338056,0.4694715627858904
5.99798,7.31526,-0.7193398003386511,-0.6946583704589974,0.1908089953765451,-0.9816271834476639,0.4694715627858904
5.96044,7.23371,-0.7193398003386511,-0.6946583704589974,0.1908089953765451,-0.9816271834476639,0.4694715627858904
5.92453,7.16061,-0.7193398003386511,-0.6946583704589974,0.17364817766692997,-0.9848077530122081,0.4694715627858904
5.89009,7.095839999999999,-0.7193398003386511,-0.6946583704589974,0.17364817766692997,-0.9848077530122081,0.4694715627858904
5.85697,7.03925,-0.7193398003386511,-0.6946583704589974,0.15643446504023067,-0.9876883405951378,0.4694715627858904
5.82503,6.99067,-0.7193398003386511,-0.6946583704589974,0.15643446504023067,-0.9876883405951378,0.4694715627858904
5.794169999999999,6.94994,-0.7071067811865477,-0.7071067811865475,0.15643446504023067,-0.9876883405951378,0.4694715627858904
5.7652199999999985,6.9329899999999975,-0.7071067811865477,-0.7071067811865475,0.13917310096006547,-0.9902680687415704,0.4694715627858904
5.72991,6.89412,-0.7071067811865477,-0.7071067811865475,0.13917310096006547,-0.9902680687415704,0.4694715627858904
5.65482,6.86366,-0.6946583704589973,-0.7193398003386512,0.13917310096006547,-0.9902680687415704,0.4694715627858904
5.6024,6.8844199999999995,-0.6819983600624986,-0.7313537016191705,0.15643446504023067,-0.9876883405951378,0.4694715627858904
5.55419,6.90573,-0.6691306063588581,-0.7431448254773944,0.1908089953765451,-0.9816271834476639,0.4694715627858904
5.50999,6.9275199999999995,-0.6560590289905073,-0.754709580222772,0.24192189559966745,-0.9702957262759966,0.4694715627858904
5.77948,6.9547,-0.7071067811865477,-0.7071067811865475,0.342020143325669,-0.9396926207859083,0.5446390350150266
5.74584,6.98725,-0.6946583704589973,-0.7193398003386512,0.45399049973954664,-0.8910065241883679,0.5446390350150266
5.71566,7.02049,-0.6819983600624986,-0.7313537016191705,0.7071067811865474,-0.7071067811865477,0.5446390350150266
5.66921,6.9687800000000015,-0.6819983600624986,-0.7313537016191705,0.9659258262890683,0.25881904510252074,0.5446390350150266
5.62105,6.9078399999999975,-0.6819983600624986,-0.7313537016191705,0.4067366430758002,0.9135454576426009,0.5446390350150266
5.57239,6.84417,-0.6819983600624986,-0.7313537016191705,0.10452846326765346,0.9945218953682733,0.5446390350150266
5.7888699999999975,6.75914,-0.9975640502598242,-0.06975647374412527,0.0174524064372836,0.9998476951563913,0.9743700647852351
5.73959,6.6573600000000015,-0.9975640502598242,-0.06975647374412527,-0.06975647374412533,0.9975640502598242,0.9743700647852351
4.38052,6.50319,-0.6691306063588582,0.7431448254773942,-0.13917310096006535,0.9902680687415704,0.7771459614569709
4.62708,6.37678,-0.7071067811865475,0.7071067811865476,-0.1736481776669303,0.984807753012208,0.8090169943749475
4.5858300000000005,6.27313,-0.7071067811865475,0.7071067811865476,-0.22495105434386503,0.9743700647852352,0.8090169943749475
4.55777,6.169,0.7071067811865476,0.7071067811865475,-0.24192189559966779,0.9702957262759965,-0.5735764363510462
4.53647,6.11564,0.7071067811865476,0.7071067811865475,-0.24192189559966779,0.9702957262759965,-0.5735764363510462
4.51502,6.0619,0.7071067811865476,0.7071067811865475,-0.24192189559966779,0.9702957262759965,-0.5735764363510462
4.4932300000000005,6.0073,0.7071067811865476,0.7071067811865475,-0.24192189559966779,0.9702957262759965,-0.5735764363510462
4.50185,6.0289,0.7071067811865476,0.7071067811865475,-0.25881904510252085,0.9659258262890683,-0.587785252292473
4.50661,6.04084,0.7071067811865476,0.7071067811865475,-0.25881904510252085,0.9659258262890683,-0.587785252292473
4.50643,6.04039,0.7071067811865476,0.7071067811865475,-0.25881904510252085,0.9659258262890683,-0.6018150231520484
4.50521,6.0373199999999985,0.7071067811865476,0.7071067811865475,6.123233995736766e-17,1.0,-0.6018150231520484
4.50521,6.037319999999999,0.7071067811865476,0.7071067811865475,6.123233995736766e-17,1.0,-0.6018150231520484
4.500769999999998,6.02621,0.7071067811865476,0.7071067811865475,6.123233995736766e-17,1.0,-0.6156614753256583
4.4785,5.98421,0.7071067811865476,0.7071067811865475,-0.42261826174069933,0.90630778703665,-0.6293203910498373
4.4552,5.95308,0.7071067811865476,0.7071067811865475,-0.4383711467890775,0.8987940462991669,-0.6427876096865394
4.4184800000000015,5.90401,0.7071067811865476,0.7071067811865475,-0.4539904997395467,0.8910065241883679,-0.6427876096865394
4.38094,5.85385,0.7071067811865476,0.7071067811865475,-0.4694715627858909,0.8829475928589269,-0.6427876096865394
4.34675,5.80817,0.7071067811865476,0.7071067811865475,-0.484809620246337,0.8746197071393959,-0.6560590289905072
4.31612,5.76724,0.7071067811865476,0.7071067811865475,-0.4999999999999998,0.8660254037844387,-0.6560590289905072
4.28925,5.7313300000000025,0.7071067811865476,0.7071067811865475,-0.5150380749100543,0.8571673007021123,-0.6691306063588582
4.26635,5.7007400000000015,0.7071067811865476,0.7071067811865475,-0.5150380749100543,0.8571673007021123,-0.6691306063588582
4.2476699999999985,5.6757800000000005,0.7071067811865476,0.7071067811865475,-0.5150380749100543,0.8571673007021123,-0.6691306063588582
4.22398,5.6441300000000005,0.7071067811865476,0.7071067811865475,-0.5150380749100543,0.8571673007021123,-0.6819983600624984
4.29015,5.73254,0.7071067811865476,0.7071067811865475,-0.5299192642332048,0.8480480961564261,-0.6946583704589974
4.3578800000000015,5.82305,0.7071067811865476,0.7071067811865475,-0.5299192642332048,0.8480480961564261,-0.6946583704589974
4.42678,5.9151099999999985,0.7071067811865476,0.7071067811865475,-0.5299192642332048,0.8480480961564261,-0.7071067811865475
4.531219999999999,6.1025,0.7071067811865476,0.7071067811865475,-0.5299192642332048,0.8480480961564261,-0.7193398003386512
4.56843,6.19571,0.7071067811865476,0.7071067811865475,-0.5299192642332048,0.8480480961564261,-0.7193398003386512
4.60534,6.28819,0.7071067811865476,0.7071067811865475,-0.5299192642332048,0.8480480961564261,-0.7313537016191705
4.60956,6.29875,0.7071067811865476,0.7071067811865475,-0.5446390350150271,0.8386705679454239,-0.7193398003386512
4.64175,6.37941,0.7071067811865476,0.7071067811865475,6.123233995736766e-17,1.0,-0.7313537016191705
4.63782,6.46031,-0.7071067811865475,0.7071067811865476,0.5150380749100542,0.8571673007021123,0.6691306063588582
